Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
IN-2022-104533,2019-02-24,2019-03-01,CUST-0137,Customer 0137,Home Office,India,Kochi,South,Tec-Acc-981,Technology,Accessories,Accessories Item 39,70006.72,4,0.0,17501.68
IN-2020-102738,2019-02-24,2019-03-02,CUST-0032,Customer 0032,Corporate,India,Kochi,South,Fur-Fur-173,Furniture,Furnishings,Furnishings Item 10,49102.64,7,0.1,-2727.92
IN-2019-102590,2019-02-24,2019-02-25,CUST-0169,Customer 0169,Consumer,India,Mumbai,West,Tec-Cop-135,Technology,Copiers,Copiers Item 39,118044.27,6,0.0,29511.07
IN-2022-102743,2019-02-24,2019-02-25,CUST-0376,Customer 0376,Consumer,India,Lucknow,North,Off-Sto-480,Office Supplies,Storage,Storage Item 26,5521.02,10,0.1,306.72
IN-2019-102506,2019-02-24,2019-02-28,CUST-0031,Customer 0031,Home Office,India,Patna,East,Fur-Cha-933,Furniture,Chairs,Chairs Item 32,27734.27,2,0.0,1386.71
IN-2020-102161,2019-02-24,2019-03-01,CUST-0047,Customer 0047,Consumer,India,Hyderabad,South,Fur-Boo-647,Furniture,Bookcases,Bookcases Item 41,21038.5,7,0.5,-18934.65
IN-2022-100133,2019-02-25,2019-02-26,CUST-0212,Customer 0212,Consumer,India,Pune,West,Fur-Tab-109,Furniture,Tables,Tables Item 14,20058.13,9,0.2,-3760.9
IN-2020-102714,2019-02-25,2019-03-01,CUST-0092,Customer 0092,Home Office,India,Chennai,South,Off-Sto-902,Office Supplies,Storage,Storage Item 19,10856.93,10,0.0,1628.54
IN-2022-102761,2019-02-25,2019-03-03,CUST-0259,Customer 0259,Consumer,India,Ahmedabad,West,Tec-Acc-522,Technology,Accessories,Accessories Item 32,64460.95,9,0.2,4028.81
IN-2019-102762,2019-02-25,2019-03-01,CUST-0223,Customer 0223,Corporate,India,Bangalore,South,Tec-Pho-385,Technology,Phones,Phones Item 13,80678.88,8,0.0,20169.72
IN-2019-103566,2019-02-25,2019-02-27,CUST-0069,Customer 0069,Consumer,India,Bangalore,South,Tec-Cop-253,Technology,Copiers,Copiers Item 25,121439.74,8,0.0,30359.93
IN-2019-102585,2019-02-25,2019-03-04,CUST-0456,Customer 0456,Home Office,India,Jaipur,North,Tec-Mac-544,Technology,Machines,Machines Item 7,51548.39,3,0.0,12887.1
IN-2019-101616,2019-02-26,2019-03-03,CUST-0317,Customer 0317,Corporate,India,Hyderabad,South,Fur-Fur-727,Furniture,Furnishings,Furnishings Item 27,15850.3,6,0.1,-880.57
IN-2019-103998,2019-02-26,2019-02-27,CUST-0109,Customer 0109,Consumer,India,Kochi,South,Off-Sto-917,Office Supplies,Storage,Storage Item 49,6374.29,10,0.0,956.14
IN-2019-104684,2019-02-27,2019-03-03,CUST-0178,Customer 0178,Consumer,India,Bangalore,South,Fur-Tab-883,Furniture,Tables,Tables Item 11,26978.85,3,0.1,-1498.82
IN-2022-103357,2019-02-27,2019-03-03,CUST-0187,Customer 0187,Consumer,India,Patna,East,Fur-Tab-984,Furniture,Tables,Tables Item 22,84484.9,8,0.0,4224.25
IN-2021-102724,2019-02-27,2019-03-03,CUST-0437,Customer 0437,Home Office,India,Bangalore,South,Tec-Acc-490,Technology,Accessories,Accessories Item 49,32314.3,4,0.2,2019.64
IN-2021-100961,2019-02-27,2019-03-01,CUST-0328,Customer 0328,Consumer,India,Pune,West,Fur-Tab-367,Furniture,Tables,Tables Item 34,63697.38,7,0.0,3184.87
IN-2019-103210,2019-02-27,2019-03-05,CUST-0441,Customer 0441,Home Office,India,Chandigarh,North,Fur-Cha-592,Furniture,Chairs,Chairs Item 21,43666.76,9,0.0,2183.34
IN-2019-104511,2019-02-27,2019-03-02,CUST-0063,Customer 0063,Home Office,India,Hyderabad,South,Off-Art-695,Office Supplies,Art,Art Item 40,7005.43,4,0.1,389.19
IN-2019-103012,2019-02-28,2019-03-05,CUST-0450,Customer 0450,Consumer,India,Kochi,South,Tec-Mac-212,Technology,Machines,Machines Item 25,50191.49,4,0.1,8365.25
IN-2022-104943,2019-02-28,2019-03-06,CUST-0168,Customer 0168,Home Office,India,Surat,West,Fur-Fur-640,Furniture,Furnishings,Furnishings Item 48,51862.68,4,0.1,-2881.26
IN-2022-101986,2019-02-28,2019-03-04,CUST-0233,Customer 0233,Home Office,India,Bhubaneswar,East,Fur-Fur-918,Furniture,Furnishings,Furnishings Item 13,118831.29,10,0.0,5941.56
IN-2020-100217,2019-02-28,2019-03-07,CUST-0456,Customer 0456,Consumer,India,Chandigarh,North,Tec-Acc-436,Technology,Accessories,Accessories Item 23,154610.7,8,0.0,38652.68
IN-2020-104551,2019-02-28,2019-03-01,CUST-0304,Customer 0304,Home Office,India,Mumbai,West,Off-Sto-516,Office Supplies,Storage,Storage Item 7,1702.08,2,0.1,94.56
IN-2022-100179,2019-03-01,2019-03-02,CUST-0426,Customer 0426,Consumer,India,Jaipur,North,Off-Sto-696,Office Supplies,Storage,Storage Item 38,24930.45,5,0.0,3739.57
IN-2020-101977,2019-03-02,2019-03-05,CUST-0078,Customer 0078,Consumer,India,Surat,West,Off-Pap-566,Office Supplies,Paper,Paper Item 46,2645.69,2,0.0,396.85
IN-2019-103909,2019-03-02,2019-03-06,CUST-0119,Customer 0119,Consumer,India,Bangalore,South,Tec-Pho-489,Technology,Phones,Phones Item 36,27148.25,3,0.0,6787.06
IN-2019-102025,2019-03-02,2019-03-06,CUST-0333,Customer 0333,Corporate,India,Lucknow,North,Tec-Pho-120,Technology,Phones,Phones Item 16,61937.48,4,0.0,15484.37
IN-2019-103165,2019-03-02,2019-03-08,CUST-0321,Customer 0321,Home Office,India,Delhi,North,Off-Bin-876,Office Supplies,Binders,Binders Item 38,2211.36,6,0.0,331.7
IN-2021-103860,2019-03-02,2019-03-07,CUST-0050,Customer 0050,Consumer,India,Ahmedabad,West,Fur-Fur-862,Furniture,Furnishings,Furnishings Item 4,37383.53,3,0.1,-2076.86
IN-2020-103030,2019-03-02,2019-03-09,CUST-0054,Customer 0054,Corporate,India,Lucknow,North,Tec-Acc-182,Technology,Accessories,Accessories Item 46,55202.17,6,0.5,-27601.08
IN-2020-101105,2019-03-03,2019-03-06,CUST-0374,Customer 0374,Home Office,India,Hyderabad,South,Off-Art-314,Office Supplies,Art,Art Item 24,20056.42,5,0.1,1114.25
IN-2020-103305,2019-03-03,2019-03-08,CUST-0373,Customer 0373,Corporate,India,Ahmedabad,West,Tec-Cop-284,Technology,Copiers,Copiers Item 2,63748.1,6,0.0,15937.03
IN-2021-101789,2019-03-03,2019-03-04,CUST-0346,Customer 0346,Consumer,India,Patna,East,Off-Bin-375,Office Supplies,Binders,Binders Item 42,34515.75,8,0.0,5177.36
IN-2021-104794,2019-03-03,2019-03-08,CUST-0105,Customer 0105,Home Office,India,Mumbai,West,Tec-Mac-187,Technology,Machines,Machines Item 45,69827.19,8,0.1,11637.87
IN-2021-100390,2019-03-04,2019-03-10,CUST-0028,Customer 0028,Consumer,India,Bangalore,South,Fur-Boo-719,Furniture,Bookcases,Bookcases Item 44,60513.41,6,0.0,3025.67
IN-2019-104994,2019-03-04,2019-03-06,CUST-0057,Customer 0057,Home Office,India,Kochi,South,Fur-Cha-161,Furniture,Chairs,Chairs Item 5,4402.96,1,0.0,220.15
IN-2019-100997,2019-03-04,2019-03-09,CUST-0395,Customer 0395,Home Office,India,Mumbai,West,Fur-Boo-512,Furniture,Bookcases,Bookcases Item 7,7632.19,3,0.0,381.61
IN-2020-100602,2019-03-05,2019-03-07,CUST-0470,Customer 0470,Corporate,India,Kochi,South,Tec-Acc-898,Technology,Accessories,Accessories Item 26,12059.18,4,0.5,-6029.59
IN-2022-100562,2019-03-05,2019-03-08,CUST-0073,Customer 0073,Consumer,India,Bangalore,South,Tec-Cop-253,Technology,Copiers,Copiers Item 49,28911.53,3,0.2,1806.97
IN-2020-102287,2019-03-06,2019-03-09,CUST-0464,Customer 0464,Corporate,India,Surat,West,Off-Art-617,Office Supplies,Art,Art Item 8,4857.06,3,0.1,269.84
IN-2021-100656,2019-03-07,2019-03-12,CUST-0430,Customer 0430,Home Office,India,Mumbai,West,Tec-Pho-652,Technology,Phones,Phones Item 35,20399.91,4,0.0,5099.98
IN-2020-100843,2019-03-07,2019-03-11,CUST-0249,Customer 0249,Consumer,India,Chandigarh,North,Off-Sto-409,Office Supplies,Storage,Storage Item 12,16972.55,4,0.0,2545.88
IN-2022-103597,2019-03-08,2019-03-09,CUST-0417,Customer 0417,Home Office,India,Bangalore,South,Fur-Boo-187,Furniture,Bookcases,Bookcases Item 40,10333.72,1,0.0,516.69
IN-2021-100644,2019-03-08,2019-03-09,CUST-0336,Customer 0336,Consumer,India,Jaipur,North,Tec-Mac-142,Technology,Machines,Machines Item 36,23648.77,4,0.0,5912.19
IN-2019-100203,2019-03-08,2019-03-11,CUST-0312,Customer 0312,Corporate,India,Ahmedabad,West,Off-Bin-972,Office Supplies,Binders,Binders Item 23,21876.87,8,0.2,-1367.3
IN-2021-102410,2019-03-08,2019-03-09,CUST-0218,Customer 0218,Home Office,India,Bhubaneswar,East,Off-Sto-628,Office Supplies,Storage,Storage Item 1,22872.29,10,0.0,3430.84
IN-2021-101641,2019-03-09,2019-03-15,CUST-0337,Customer 0337,Consumer,India,Chennai,South,Off-Sto-210,Office Supplies,Storage,Storage Item 38,32396.33,8,0.0,4859.45
IN-2021-100259,2019-03-09,2019-03-16,CUST-0205,Customer 0205,Corporate,India,Surat,West,Tec-Acc-630,Technology,Accessories,Accessories Item 1,33817.79,2,0.1,5636.3
IN-2021-102043,2019-03-09,2019-03-14,CUST-0244,Customer 0244,Consumer,India,Lucknow,North,Fur-Fur-426,Furniture,Furnishings,Furnishings Item 22,69882.57,9,0.1,-3882.36
IN-2020-103668,2019-03-10,2019-03-14,CUST-0049,Customer 0049,Consumer,India,Chandigarh,North,Off-Sto-956,Office Supplies,Storage,Storage Item 4,16896.22,6,0.1,938.68
IN-2020-100977,2019-03-10,2019-03-17,CUST-0406,Customer 0406,Consumer,India,Lucknow,North,Fur-Boo-492,Furniture,Bookcases,Bookcases Item 40,32275.6,9,0.0,1613.78
IN-2020-101069,2019-03-11,2019-03-14,CUST-0028,Customer 0028,Corporate,India,Ahmedabad,West,Tec-Pho-502,Technology,Phones,Phones Item 24,114384.96,8,0.0,28596.24
IN-2020-101252,2019-03-11,2019-03-12,CUST-0377,Customer 0377,Consumer,India,Ahmedabad,West,Fur-Boo-174,Furniture,Bookcases,Bookcases Item 1,19314.45,8,0.5,-17383.01
IN-2022-104367,2019-03-11,2019-03-16,CUST-0353,Customer 0353,Home Office,India,Ahmedabad,West,Fur-Cha-246,Furniture,Chairs,Chairs Item 17,13373.2,7,0.1,-742.96
IN-2019-101997,2019-03-12,2019-03-19,CUST-0411,Customer 0411,Home Office,India,Surat,West,Off-Bin-971,Office Supplies,Binders,Binders Item 32,2136.88,1,0.1,118.72
IN-2021-104784,2019-03-12,2019-03-13,CUST-0016,Customer 0016,Consumer,India,Ahmedabad,West,Tec-Acc-498,Technology,Accessories,Accessories Item 22,114233.6,10,0.0,28558.4
IN-2022-103238,2019-03-12,2019-03-13,CUST-0477,Customer 0477,Home Office,India,Jaipur,North,Fur-Tab-680,Furniture,Tables,Tables Item 44,37911.22,3,0.0,1895.56
IN-2022-102637,2019-03-12,2019-03-14,CUST-0440,Customer 0440,Corporate,India,Hyderabad,South,Tec-Mac-508,Technology,Machines,Machines Item 34,99994.09,7,0.0,24998.52
IN-2021-103467,2019-03-12,2019-03-15,CUST-0425,Customer 0425,Consumer,India,Ahmedabad,West,Tec-Cop-105,Technology,Copiers,Copiers Item 17,108071.81,6,0.0,27017.95
IN-2019-102820,2019-03-13,2019-03-20,CUST-0404,Customer 0404,Corporate,India,Ahmedabad,West,Tec-Pho-819,Technology,Phones,Phones Item 41,5027.69,1,0.0,1256.92
IN-2021-101779,2019-03-13,2019-03-15,CUST-0078,Customer 0078,Consumer,India,Mumbai,West,Fur-Tab-531,Furniture,Tables,Tables Item 37,52062.94,9,0.0,2603.15
IN-2019-100393,2019-03-13,2019-03-16,CUST-0254,Customer 0254,Home Office,India,Ahmedabad,West,Off-Pap-162,Office Supplies,Paper,Paper Item 2,16285.46,10,0.1,904.75
IN-2021-104518,2019-03-14,2019-03-21,CUST-0090,Customer 0090,Corporate,India,Mumbai,West,Off-Art-996,Office Supplies,Art,Art Item 30,17128.21,5,0.0,2569.23
IN-2019-103009,2019-03-14,2019-03-17,CUST-0002,Customer 0002,Consumer,India,Mumbai,West,Off-Pap-567,Office Supplies,Paper,Paper Item 27,2382.87,1,0.1,132.38
IN-2021-102527,2019-03-15,2019-03-18,CUST-0229,Customer 0229,Home Office,India,Delhi,North,Off-Pap-357,Office Supplies,Paper,Paper Item 42,5973.35,10,0.1,331.85
IN-2019-103966,2019-03-15,2019-03-16,CUST-0137,Customer 0137,Consumer,India,Delhi,North,Fur-Cha-454,Furniture,Chairs,Chairs Item 34,38446.28,9,0.5,-34601.65
IN-2022-101647,2019-03-16,2019-03-18,CUST-0022,Customer 0022,Corporate,India,Patna,East,Tec-Pho-772,Technology,Phones,Phones Item 20,25030.12,2,0.0,6257.53
IN-2022-104616,2019-03-16,2019-03-23,CUST-0219,Customer 0219,Home Office,India,Ahmedabad,West,Tec-Pho-460,Technology,Phones,Phones Item 15,8933.37,1,0.0,2233.34
IN-2021-104043,2019-03-16,2019-03-19,CUST-0141,Customer 0141,Consumer,India,Ahmedabad,West,Tec-Cop-267,Technology,Copiers,Copiers Item 39,90890.74,8,0.1,15148.46
IN-2020-102081,2019-03-16,2019-03-20,CUST-0134,Customer 0134,Home Office,India,Lucknow,North,Tec-Acc-978,Technology,Accessories,Accessories Item 37,29696.8,5,0.1,4949.47
IN-2021-101031,2019-03-17,2019-03-22,CUST-0134,Customer 0134,Corporate,India,Bangalore,South,Off-Bin-107,Office Supplies,Binders,Binders Item 4,1575.55,1,0.0,236.33
IN-2022-101810,2019-03-17,2019-03-21,CUST-0230,Customer 0230,Home Office,India,Hyderabad,South,Off-Sto-861,Office Supplies,Storage,Storage Item 1,28959.05,7,0.0,4343.86
IN-2021-100090,2019-03-17,2019-03-20,CUST-0035,Customer 0035,Home Office,India,Kolkata,East,Off-Bin-144,Office Supplies,Binders,Binders Item 41,1131.4,7,0.1,62.86
IN-2020-102347,2019-03-17,2019-03-18,CUST-0079,Customer 0079,Corporate,India,Mumbai,West,Off-Sto-478,Office Supplies,Storage,Storage Item 4,12676.62,8,0.0,1901.49
IN-2020-105004,2019-03-17,2019-03-22,CUST-0301,Customer 0301,Corporate,India,Chennai,South,Off-Sto-628,Office Supplies,Storage,Storage Item 21,3553.22,1,0.0,532.98
IN-2019-104546,2019-03-18,2019-03-20,CUST-0181,Customer 0181,Corporate,India,Mumbai,West,Off-Bin-602,Office Supplies,Binders,Binders Item 15,7976.87,2,0.0,1196.53
IN-2019-101403,2019-03-18,2019-03-20,CUST-0213,Customer 0213,Corporate,India,Bangalore,South,Tec-Cop-525,Technology,Copiers,Copiers Item 27,121515.64,7,0.1,20252.61
IN-2022-101498,2019-03-18,2019-03-22,CUST-0341,Customer 0341,Consumer,India,Jaipur,North,Fur-Fur-188,Furniture,Furnishings,Furnishings Item 38,6392.97,1,0.0,319.65
IN-2022-100568,2019-03-19,2019-03-26,CUST-0196,Customer 0196,Corporate,India,Kolkata,East,Off-Art-255,Office Supplies,Art,Art Item 44,38150.48,8,0.0,5722.57
IN-2019-101751,2019-03-19,2019-03-21,CUST-0152,Customer 0152,Consumer,India,Delhi,North,Off-Sto-769,Office Supplies,Storage,Storage Item 40,13462.73,7,0.1,747.93
IN-2020-103968,2019-03-19,2019-03-25,CUST-0121,Customer 0121,Home Office,India,Pune,West,Fur-Tab-730,Furniture,Tables,Tables Item 14,12088.62,2,0.0,604.43
IN-2021-104417,2019-03-19,2019-03-20,CUST-0475,Customer 0475,Corporate,India,Mumbai,West,Off-Pap-318,Office Supplies,Paper,Paper Item 41,3312.94,9,0.1,184.05
IN-2020-104893,2019-03-20,2019-03-26,CUST-0326,Customer 0326,Home Office,India,Guwahati,East,Fur-Fur-988,Furniture,Furnishings,Furnishings Item 17,61812.45,8,0.0,3090.62
IN-2022-100711,2019-03-20,2019-03-25,CUST-0375,Customer 0375,Corporate,India,Ahmedabad,West,Tec-Acc-270,Technology,Accessories,Accessories Item 37,109911.21,8,0.1,18318.54
IN-2020-100181,2019-03-20,2019-03-25,CUST-0316,Customer 0316,Consumer,India,Patna,East,Off-Bin-162,Office Supplies,Binders,Binders Item 6,14620.49,5,0.1,812.25
IN-2020-104793,2019-03-20,2019-03-23,CUST-0261,Customer 0261,Corporate,India,Surat,West,Fur-Cha-252,Furniture,Chairs,Chairs Item 34,39100.97,9,0.1,-2172.28
IN-2022-102029,2019-03-21,2019-03-23,CUST-0164,Customer 0164,Consumer,India,Kochi,South,Tec-Pho-454,Technology,Phones,Phones Item 1,158008.67,8,0.0,39502.17
IN-2021-101565,2019-03-21,2019-03-23,CUST-0124,Customer 0124,Corporate,India,Kochi,South,Off-Bin-714,Office Supplies,Binders,Binders Item 12,8197.71,3,0.0,1229.66
IN-2022-102914,2019-03-21,2019-03-26,CUST-0081,Customer 0081,Consumer,India,Bangalore,South,Fur-Tab-674,Furniture,Tables,Tables Item 1,28986.59,3,0.1,-1610.37
IN-2020-102057,2019-03-22,2019-03-25,CUST-0136,Customer 0136,Consumer,India,Patna,East,Off-Art-866,Office Supplies,Art,Art Item 49,20291.38,6,0.0,3043.71
IN-2019-102999,2019-03-23,2019-03-28,CUST-0226,Customer 0226,Home Office,India,Mumbai,West,Off-Bin-730,Office Supplies,Binders,Binders Item 38,8971.92,2,0.1,498.44
IN-2019-103785,2019-03-23,2019-03-29,CUST-0489,Customer 0489,Consumer,India,Pune,West,Tec-Mac-395,Technology,Machines,Machines Item 3,20839.5,5,0.2,1302.47
IN-2020-102647,2019-03-23,2019-03-26,CUST-0131,Customer 0131,Home Office,India,Chandigarh,North,Tec-Acc-210,Technology,Accessories,Accessories Item 37,114067.92,6,0.0,28516.98
IN-2019-103903,2019-03-23,2019-03-25,CUST-0154,Customer 0154,Home Office,India,Patna,East,Off-Pap-176,Office Supplies,Paper,Paper Item 21,20180.79,6,0.1,1121.16
IN-2022-104445,2019-03-23,2019-03-28,CUST-0245,Customer 0245,Corporate,India,Surat,West,Off-Art-241,Office Supplies,Art,Art Item 27,3972.47,5,0.1,220.69
IN-2021-103593,2019-03-23,2019-03-24,CUST-0415,Customer 0415,Corporate,India,Ahmedabad,West,Off-Art-781,Office Supplies,Art,Art Item 13,33254.35,9,0.0,4988.15
IN-2020-100280,2019-03-24,2019-03-29,CUST-0267,Customer 0267,Consumer,India,Hyderabad,South,Fur-Fur-153,Furniture,Furnishings,Furnishings Item 43,20270.22,4,0.0,1013.51
IN-2021-103163,2019-03-24,2019-03-25,CUST-0444,Customer 0444,Home Office,India,Kochi,South,Tec-Cop-204,Technology,Copiers,Copiers Item 32,109008.78,8,0.2,6813.05
IN-2019-101589,2019-03-24,2019-03-27,CUST-0365,Customer 0365,Consumer,India,Hyderabad,South,Tec-Mac-117,Technology,Machines,Machines Item 34,54152.92,10,0.1,9025.49
IN-2020-100747,2019-03-24,2019-03-31,CUST-0198,Customer 0198,Home Office,India,Chandigarh,North,Fur-Cha-246,Furniture,Chairs,Chairs Item 41,5091.78,1,0.0,254.59
IN-2019-102822,2019-03-24,2019-03-28,CUST-0136,Customer 0136,Home Office,India,Kolkata,East,Off-Art-624,Office Supplies,Art,Art Item 44,36775.87,10,0.0,5516.38
IN-2020-101857,2019-03-25,2019-03-31,CUST-0373,Customer 0373,Home Office,India,Pune,West,Fur-Boo-594,Furniture,Bookcases,Bookcases Item 37,65864.65,10,0.1,-3659.15
IN-2021-102048,2019-03-25,2019-03-26,CUST-0380,Customer 0380,Consumer,India,Chennai,South,Tec-Pho-383,Technology,Phones,Phones Item 2,96553.35,10,0.0,24138.34
IN-2022-103138,2019-03-26,2019-03-27,CUST-0398,Customer 0398,Consumer,India,Mumbai,West,Off-Pap-801,Office Supplies,Paper,Paper Item 8,7339.09,2,0.2,-458.69
IN-2020-100751,2019-03-26,2019-03-31,CUST-0186,Customer 0186,Home Office,India,Chennai,South,Off-Art-202,Office Supplies,Art,Art Item 44,2900.79,3,0.2,-181.3
IN-2020-104028,2019-03-26,2019-03-28,CUST-0005,Customer 0005,Home Office,India,Kochi,South,Fur-Cha-810,Furniture,Chairs,Chairs Item 46,87162.62,8,0.0,4358.13
IN-2022-104891,2019-03-27,2019-04-02,CUST-0056,Customer 0056,Consumer,India,Surat,West,Tec-Acc-948,Technology,Accessories,Accessories Item 34,48761.51,3,0.1,8126.92
IN-2020-102725,2019-03-27,2019-03-29,CUST-0281,Customer 0281,Corporate,India,Chandigarh,North,Fur-Tab-667,Furniture,Tables,Tables Item 27,22610.08,2,0.0,1130.5
IN-2021-104389,2019-03-27,2019-03-31,CUST-0299,Customer 0299,Corporate,India,Pune,West,Tec-Cop-677,Technology,Copiers,Copiers Item 32,137178.54,10,0.2,8573.66
IN-2020-100338,2019-03-28,2019-04-04,CUST-0143,Customer 0143,Corporate,India,Lucknow,North,Off-Pap-114,Office Supplies,Paper,Paper Item 48,6697.69,2,0.1,372.09
IN-2020-100732,2019-03-28,2019-04-04,CUST-0359,Customer 0359,Home Office,India,Ahmedabad,West,Off-Art-288,Office Supplies,Art,Art Item 21,4300.11,8,0.5,-3010.08
IN-2022-102155,2019-03-28,2019-03-29,CUST-0211,Customer 0211,Corporate,India,Lucknow,North,Fur-Cha-368,Furniture,Chairs,Chairs Item 45,17228.76,3,0.2,-3230.39
IN-2019-104090,2019-03-28,2019-03-29,CUST-0369,Customer 0369,Corporate,India,Surat,West,Tec-Pho-667,Technology,Phones,Phones Item 37,50965.18,7,0.2,3185.32
IN-2020-102860,2019-04-01,2019-04-02,CUST-0096,Customer 0096,Consumer,India,Hyderabad,South,Fur-Tab-808,Furniture,Tables,Tables Item 27,12022.58,1,0.1,-667.92
IN-2022-100838,2019-04-01,2019-04-02,CUST-0152,Customer 0152,Consumer,India,Bangalore,South,Fur-Fur-563,Furniture,Furnishings,Furnishings Item 8,66783.82,7,0.1,-3710.21
IN-2021-104545,2019-04-01,2019-04-07,CUST-0296,Customer 0296,Consumer,India,Chennai,South,Tec-Mac-256,Technology,Machines,Machines Item 36,140836.36,10,0.2,8802.27
IN-2020-104709,2019-04-01,2019-04-06,CUST-0410,Customer 0410,Home Office,India,Surat,West,Fur-Cha-532,Furniture,Chairs,Chairs Item 10,35663.41,4,0.1,-1981.3
IN-2021-101828,2019-04-03,2019-04-06,CUST-0304,Customer 0304,Corporate,India,Bhubaneswar,East,Tec-Pho-669,Technology,Phones,Phones Item 35,141039.63,9,0.0,35259.91
IN-2021-103635,2019-04-03,2019-04-07,CUST-0174,Customer 0174,Home Office,India,Surat,West,Off-Pap-559,Office Supplies,Paper,Paper Item 34,5721.64,2,0.0,858.25
IN-2019-102958,2019-04-04,2019-04-08,CUST-0024,Customer 0024,Consumer,India,Hyderabad,South,Fur-Fur-289,Furniture,Furnishings,Furnishings Item 6,20618.73,2,0.0,1030.94
IN-2019-100315,2019-04-04,2019-04-09,CUST-0374,Customer 0374,Home Office,India,Kolkata,East,Off-Pap-537,Office Supplies,Paper,Paper Item 39,15138.7,6,0.2,-946.17
IN-2021-104240,2019-04-05,2019-04-08,CUST-0264,Customer 0264,Home Office,India,Bhubaneswar,East,Fur-Cha-323,Furniture,Chairs,Chairs Item 26,7631.12,2,0.0,381.56
IN-2022-102711,2019-04-05,2019-04-09,CUST-0011,Customer 0011,Corporate,India,Kochi,South,Off-Sto-243,Office Supplies,Storage,Storage Item 41,15718.07,9,0.0,2357.71
IN-2022-100573,2019-04-05,2019-04-12,CUST-0054,Customer 0054,Corporate,India,Kochi,South,Fur-Tab-497,Furniture,Tables,Tables Item 30,12944.57,2,0.2,-2427.11
IN-2020-104255,2019-04-06,2019-04-12,CUST-0280,Customer 0280,Corporate,India,Chandigarh,North,Fur-Cha-944,Furniture,Chairs,Chairs Item 19,25439.7,2,0.1,-1413.32
IN-2021-100948,2019-04-06,2019-04-13,CUST-0400,Customer 0400,Consumer,India,Chennai,South,Off-Bin-677,Office Supplies,Binders,Binders Item 36,4951.11,1,0.0,742.67
IN-2021-104064,2019-04-07,2019-04-13,CUST-0444,Customer 0444,Home Office,India,Lucknow,North,Tec-Cop-576,Technology,Copiers,Copiers Item 18,69824.86,4,0.1,11637.48
IN-2022-103578,2019-04-08,2019-04-13,CUST-0237,Customer 0237,Consumer,India,Patna,East,Fur-Boo-572,Furniture,Bookcases,Bookcases Item 5,58602.98,4,0.0,2930.15
IN-2022-100129,2019-04-09,2019-04-13,CUST-0345,Customer 0345,Home Office,India,Kolkata,East,Fur-Tab-590,Furniture,Tables,Tables Item 14,82901.54,6,0.0,4145.08
